grade,subject,source,mean_word_frequency_rank,mean_sentence_length,type_token_ratio,avg_syllables_per_word,pct_rare_words,mean_log_freq_rank,lexical_density,flesch_kincaid_grade,gunning_fog,sentence_length_variance,subordinate_clause_ratio,long_word_ratio,word_count,sentence_count
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,561.58,13.0,0.8462,1.4231,19.23,4.403,1.0,6.272,9.815,16.0,0.0,0.1154,26,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,628.48,19.33,0.7069,1.4483,20.69,4.3055,0.9206,9.69,13.251,197.5556,1.0,0.1379,58,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1366.38,14.67,0.5682,1.5,26.14,4.5127,0.9888,7.895,11.321,37.5556,0.5,0.1364,88,6
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1062.05,15.0,0.4667,1.48,12.0,4.0254,0.8824,8.504,11.867,54.4,0.4,0.1467,75,5
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1504.95,10.5,0.8095,1.7143,19.05,4.2973,0.913,9.124,13.724,42.25,0.5,0.2381,21,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1787.62,10.0,0.6,1.625,25.0,4.5042,0.9524,7.68,13.0,24.0,0.75,0.225,40,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1942.25,24.0,0.625,1.4167,16.67,3.9249,1.0,10.487,14.6,0.0,0.0,0.125,24,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1176.51,11.29,0.557,1.4304,26.58,4.2639,0.9634,5.857,9.578,23.9184,0.2857,0.1266,79,7
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1220.88,17.0,0.7941,1.6471,29.41,5.4807,0.9714,10.67,11.506,9.0,1.0,0.1176,34,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1197.6,12.55,0.4783,1.5652,27.54,4.815,0.9079,8.269,12.844,18.0661,0.3636,0.1957,138,11
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,942.01,8.75,0.7714,1.2286,15.71,4.3572,0.9459,2.515,4.643,12.4375,0.125,0.0286,70,8
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,915.8,8.25,0.4621,1.3106,15.15,4.9667,0.9041,3.434,6.027,15.3125,0.3125,0.0682,132,16
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1089.64,12.57,0.5568,1.2614,20.45,4.5481,0.9072,4.698,7.756,55.102,0.2857,0.0682,88,7
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1267.77,13.43,0.7128,1.4043,22.34,4.761,0.94,6.552,11.329,72.8163,0.2857,0.1489,94,7
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,457.08,13.0,0.8846,1.2692,11.54,4.4603,0.963,4.652,6.738,16.0,1.0,0.0385,26,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,327.19,5.78,0.6731,1.3462,9.62,4.1806,0.9123,2.765,3.85,11.0617,0.1111,0.0385,52,9
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,657.87,9.38,0.6533,1.2667,18.67,4.3779,0.9615,3.159,6.417,17.4844,0.375,0.0667,75,8
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,336.59,12.33,0.7568,1.2973,2.7,4.2474,0.8222,5.568,8.177,1.5556,0.3333,0.0811,37,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,479.78,10.8,0.5926,1.4815,5.56,4.3285,0.9153,6.493,10.246,23.76,0.2,0.1481,54,5
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,555.69,12.0,0.5625,1.5417,8.33,4.4477,0.9231,7.672,11.467,34.5,0.25,0.1667,48,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1015.76,12.22,0.4909,1.5091,9.09,4.1535,0.9565,7.201,10.343,58.6173,0.1111,0.1364,110,9
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,518.87,5.75,0.8696,1.2174,4.35,4.8991,0.9583,1.115,4.039,2.1875,0.0,0.0435,23,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,427.18,11.75,0.5745,1.3546,13.48,4.2957,0.8704,5.659,8.388,39.5208,0.25,0.0922,141,12
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,516.17,23.0,0.8696,1.6522,8.7,4.0419,0.9583,13.266,16.157,0.0,0.0,0.1739,23,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,279.63,19.0,0.8947,1.6842,5.26,4.1971,0.9048,12.474,13.916,0.0,0.0,0.1579,19,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,719.63,76.0,0.4342,1.5789,23.68,4.5574,0.8636,37.362,37.768,0.0,1.0,0.1842,76,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,223.14,21.0,0.9524,1.4286,4.76,4.1174,0.9545,9.847,12.21,0.0,0.0,0.0952,21,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,268.39,9.4,0.4894,1.2447,3.19,3.9248,0.9592,2.919,5.037,17.24,0.3,0.0319,94,10
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,279.05,19.0,0.8947,1.6842,5.26,4.1963,0.9048,12.474,13.916,0.0,0.0,0.1579,19,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,972.64,44.0,0.4773,1.75,29.55,4.7254,0.88,24.56,28.509,0.0,0.0,0.2727,44,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,712.2,12.5,0.92,1.68,20.0,4.4978,0.9259,9.499,13.0,20.25,0.0,0.2,25,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,617.1,16.0,0.7292,1.4792,12.5,4.7232,1.0,8.104,11.4,18.6667,0.0,0.125,48,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,411.24,14.5,0.5172,1.3448,6.9,4.0259,0.8788,6.714,9.248,214.75,0.75,0.0862,58,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,573.37,10.2,0.549,1.4706,13.73,4.6551,0.85,6.443,11.139,80.96,0.4,0.1765,51,5
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,857.41,11.0,0.9545,1.3182,27.27,4.6881,0.7333,5.815,9.855,36.0,0.0,0.1364,22,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,395.7,10.0,0.475,1.55,7.5,4.0712,0.8889,7.088,9.0,100.0,0.0,0.125,40,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,199.8,20.0,0.8,1.55,5.0,3.7216,0.9091,11.28,12.0,0.0,0.0,0.1,20,1
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1828.14,19.0,0.6184,1.5,26.32,4.7004,0.9744,9.715,12.863,9.5,0.5,0.1316,76,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,4701.31,11.67,0.6286,1.6571,31.43,5.4528,0.9722,8.644,10.381,16.2222,0.6667,0.1429,35,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1289.5,18.0,0.8611,1.6111,30.56,4.9064,1.0,10.441,13.867,1.0,0.5,0.1667,36,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1264.42,21.33,0.4062,1.5156,14.06,3.7775,0.9697,10.874,12.283,102.8889,1.0,0.0938,64,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,3130.85,10.0,0.8,1.9,30.0,4.8594,0.9524,10.925,12.0,25.0,0.0,0.2,20,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1348.43,12.33,0.7297,1.3243,8.11,4.3091,0.9737,4.977,6.014,46.8889,0.3333,0.027,37,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,732.86,10.5,0.6667,1.381,19.05,3.7101,1.0,4.8,8.01,0.25,0.5,0.0952,21,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1803.17,10.0,0.65,1.575,12.5,4.3155,0.9524,7.09,8.0,21.5,0.0,0.1,40,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1672.9,14.5,0.6897,1.4138,17.24,4.0585,0.9667,6.943,9.938,72.25,0.5,0.1034,29,2
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,2037.36,11.75,0.5957,1.4255,17.02,4.5007,0.9592,6.009,8.104,29.6875,0.25,0.0851,47,4
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1568.79,16.0,0.5357,1.3482,17.86,4.7648,0.9573,6.838,9.257,26.2857,0.2857,0.0714,112,7
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1543.3,11.4,0.5789,1.2632,19.3,4.3901,0.8769,4.385,5.964,41.44,0.8,0.0351,57,5
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,3044.83,7.83,0.5745,1.4255,23.4,5.2246,0.9592,4.416,6.538,5.1389,0.0,0.0851,47,6
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,2445.19,14.33,0.7209,1.5814,30.23,4.658,0.9773,8.79,10.384,40.2222,0.3333,0.1163,43,3
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1881.46,19.33,0.5517,1.5603,26.72,5.0336,0.9667,10.622,14.285,18.8889,0.0,0.1638,116,6
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,1082.71,9.67,0.7241,1.4828,24.14,4.8556,1.0,5.677,10.074,6.5556,0.0,0.1552,58,6
10,Science,Science/Class-10/Chapter-09-Light-Rreflection-And-Refraction.md,2228.62,14.69,0.3979,1.5969,26.18,4.8217,0.9317,9.403,12.788,19.5976,0.1538,0.1728,191,13
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,373.34,11.0,0.6136,1.2955,9.09,4.1527,0.9778,4.084,6.218,7.0,0.0,0.0455,88,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,406.17,16.0,0.6875,1.2917,10.42,4.1183,1.0,5.892,10.567,2.0,0.0,0.1042,48,3
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,544.7,16.8,0.5714,1.3333,15.48,4.3122,1.0,6.695,9.101,32.96,0.4,0.0595,84,5
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1679.27,11.12,0.6629,1.4157,23.6,4.7458,0.9468,5.698,8.495,30.8594,0.125,0.1011,89,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,2207.64,9.0,0.75,1.4444,30.56,4.9145,0.9474,5.159,6.933,3.5,0.25,0.0833,36,4
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1933.82,11.33,0.7059,1.6618,33.82,5.0275,0.9855,8.504,11.004,20.2222,0.3333,0.1618,68,6
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1007.33,9.36,0.466,1.3107,19.42,4.7138,0.9904,3.563,5.687,8.7769,0.1818,0.0485,103,11
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,747.79,14.36,0.5127,1.2595,17.72,4.4128,0.9518,5.157,7.264,16.9587,0.2727,0.038,158,11
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1940.69,8.75,0.8571,1.4286,34.29,5.3316,0.9722,4.777,5.786,8.1875,0.0,0.0571,35,4
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1406.86,11.67,0.8,1.5143,25.71,4.6689,1.0,6.829,9.238,1.5556,0.0,0.1143,35,3
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1942.66,10.25,0.8049,1.6341,34.15,5.2261,0.9762,7.788,11.905,3.1875,0.0,0.1951,41,4
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1179.73,10.91,0.5667,1.375,25.0,4.7193,0.8955,5.386,7.03,34.4463,0.0909,0.0667,120,11
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,2589.93,14.0,0.7857,1.7143,42.86,5.5642,0.7,12.439,14.171,0.0,0.0,0.2143,14,1
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1233.71,11.73,0.6357,1.4419,19.38,4.8248,0.9085,6.458,8.412,56.0165,0.3636,0.093,129,11
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,2193.17,7.5,0.65,1.6833,28.33,5.5141,0.9375,7.393,9.0,9.0,0.0,0.15,60,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1033.69,10.33,0.6344,1.5054,25.81,4.9501,0.949,6.42,11.015,18.4444,0.1111,0.172,93,9
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1130.42,12.33,0.4054,1.227,27.03,4.3638,0.8685,4.427,6.879,60.4889,0.2667,0.0486,185,15
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1057.72,13.27,0.4452,1.2945,19.18,4.2702,0.9865,4.933,9.145,18.9256,0.1818,0.0959,146,11
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,755.84,12.4,0.7581,1.3871,19.35,4.5192,0.9538,5.848,8.831,13.04,0.2,0.0968,62,5
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,621.0,9.22,0.6867,1.1687,14.46,4.5749,0.9222,2.1,4.171,43.7284,0.3333,0.012,83,9
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1049.32,11.38,0.6484,1.3407,20.88,4.3734,0.9681,4.812,7.187,21.2344,0.375,0.0659,91,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,816.2,10.0,0.95,1.55,20.0,4.7611,1.0,6.6,8.0,1.0,0.0,0.1,20,2
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,939.09,12.67,0.7237,1.3553,21.05,4.5693,0.962,5.537,8.751,15.2222,0.6667,0.0921,76,6
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,784.68,13.12,0.5905,1.3143,20.0,4.4876,0.9633,5.232,7.155,35.1094,0.25,0.0476,105,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1495.32,10.62,0.6706,1.4824,22.35,4.712,0.914,6.436,10.368,57.4844,0.375,0.1529,85,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1049.92,25.0,0.84,1.24,16.0,4.3203,0.8621,10.352,11.6,0.0,1.0,0.04,25,1
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1246.67,18.43,0.6357,1.4884,20.93,4.7067,0.9416,9.606,13.573,47.3878,0.4286,0.155,129,7
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1233.62,18.56,0.521,1.6228,24.55,4.7945,0.9653,11.055,15.566,174.9136,0.8889,0.2036,167,9
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1131.94,20.67,0.7258,1.4194,19.35,4.6095,0.9538,9.608,13.428,220.2222,1.0,0.129,62,3
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,992.83,13.83,0.4699,1.5783,30.12,4.431,0.9432,8.754,13.726,44.4722,0.5,0.2048,83,6
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,965.98,18.6,0.6344,1.4516,17.2,4.2709,0.9688,9.027,13.031,46.64,0.0,0.1398,93,5
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1233.31,13.11,0.6186,1.3475,22.03,5.0212,0.9365,5.77,8.634,17.2099,0.5556,0.0847,118,9
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,886.98,16.33,0.5714,1.2041,18.37,4.6953,1.0,4.988,8.166,2.8889,1.0,0.0408,49,3
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,854.73,15.25,0.5738,1.2541,20.49,4.7886,0.9839,5.253,9.051,37.6875,0.375,0.0738,122,8
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,630.49,8.75,0.8571,1.1714,17.14,4.3068,0.9459,1.84,3.5,8.1875,0.25,0.0,35,4
10,Science,Science/Class-10/Chapter-10-The-Human-Eye-and-the-Colorful-World.md,1328.67,16.33,0.5374,1.5034,26.53,4.7882,0.9608,8.78,10.343,48.4444,0.2222,0.0952,147,9
10,Science,Science/Class-10/Chapter-11-Electricity.md,845.32,10.86,0.7368,1.5263,17.11,4.5352,0.9744,6.766,10.132,25.2653,0.1429,0.1447,76,7
10,Science,Science/Class-10/Chapter-11-Electricity.md,505.5,15.44,0.5324,1.2878,15.83,4.4101,0.9456,5.976,8.192,64.4691,0.8889,0.0504,139,9
10,Science,Science/Class-10/Chapter-11-Electricity.md,455.81,16.57,0.5086,1.4655,11.21,4.2033,0.9915,8.222,11.111,58.2449,0.4286,0.1121,116,7
10,Science,Science/Class-10/Chapter-11-Electricity.md,3551.14,21.0,0.8095,1.4762,28.57,5.4069,0.913,10.799,14.114,0.0,1.0,0.1429,21,1
10,Science,Science/Class-10/Chapter-11-Electricity.md,2432.31,14.0,0.6,1.4429,27.14,5.0594,0.9333,7.286,9.6,18.0,0.8,0.1,70,5
10,Science,Science/Class-10/Chapter-11-Electricity.md,1324.09,15.4,0.5455,1.5195,18.18,4.573,0.9277,8.814,10.835,64.24,0.4,0.1169,77,5
10,Science,Science/Class-10/Chapter-11-Electricity.md,1294.0,12.0,0.8333,1.2917,12.5,4.4884,0.8889,4.917,6.467,1.0,0.5,0.0417,24,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,618.46,21.56,0.5155,1.4278,10.82,4.3023,0.9372,10.228,13.158,100.6914,0.7778,0.1134,194,9
10,Science,Science/Class-10/Chapter-11-Electricity.md,339.87,30.0,0.8667,1.3667,6.67,4.2477,0.9375,13.017,16.0,0.0,1.0,0.1,30,1
10,Science,Science/Class-10/Chapter-11-Electricity.md,1520.2,23.0,0.7609,1.4348,21.74,4.8574,0.8846,11.48,15.287,49.0,1.0,0.1522,46,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,542.16,16.0,0.6875,1.5938,9.38,4.1694,1.0,9.456,15.15,9.0,0.5,0.2188,32,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,2395.62,14.5,0.7241,1.2759,13.79,4.7309,0.8529,6.095,8.559,182.25,0.5,0.069,29,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,666.54,5.29,0.8378,1.4595,16.22,4.7822,0.7708,4.306,7.52,34.7755,0.2857,0.1351,37,7
10,Science,Science/Class-10/Chapter-11-Electricity.md,890.48,15.0,0.7833,1.65,18.33,4.669,0.8955,10.412,14.667,23.5,0.75,0.2167,60,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,224.25,10.0,0.95,1.6,5.0,4.138,0.9091,7.58,12.0,16.0,0.0,0.2,20,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,1742.99,16.22,0.4452,1.3973,22.6,4.6066,0.9733,7.398,9.777,74.3951,0.2222,0.0822,146,9
10,Science,Science/Class-10/Chapter-11-Electricity.md,3387.88,12.0,0.75,1.4167,29.17,5.5041,0.9231,6.197,8.133,121.0,0.0,0.0833,24,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,1808.9,14.5,0.8276,1.3448,20.69,5.2576,0.8286,7.104,8.559,72.25,1.0,0.069,29,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,1702.43,10.5,0.7143,1.2619,16.67,4.3101,0.9333,3.688,5.152,67.25,0.75,0.0238,42,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,1789.44,15.75,0.6825,1.5873,25.4,4.9781,0.913,9.868,12.014,141.6875,0.0,0.1429,63,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,1568.13,9.4,0.7234,1.4468,23.4,4.6535,0.9038,5.538,8.015,30.24,0.0,0.1064,47,5
10,Science,Science/Class-10/Chapter-11-Electricity.md,3395.74,15.5,0.5806,1.5161,16.13,4.3754,0.9688,8.54,12.652,156.25,1.0,0.1613,31,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,963.49,12.57,0.625,1.5455,15.91,4.5537,0.9462,7.828,11.847,17.102,0.2857,0.1705,88,7
10,Science,Science/Class-10/Chapter-11-Electricity.md,1183.67,14.33,0.7907,1.2326,25.58,5.0824,0.7963,5.974,7.594,122.8889,0.3333,0.0465,43,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,583.5,10.08,0.4793,1.405,19.83,4.3411,0.9837,4.986,8.0,34.5764,0.0833,0.0992,121,12
10,Science,Science/Class-10/Chapter-11-Electricity.md,1000.92,11.27,0.5565,1.6048,12.1,4.7278,0.9185,8.133,11.283,11.2893,0.6364,0.1694,124,11
10,Science,Science/Class-10/Chapter-11-Electricity.md,1435.52,11.5,0.913,1.3043,26.09,5.0715,0.8214,5.261,6.339,132.25,0.5,0.0435,23,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,883.74,9.13,0.3942,1.2847,17.52,4.2675,0.9257,3.417,5.405,36.9156,0.2,0.0438,137,15
10,Science,Science/Class-10/Chapter-11-Electricity.md,1066.23,17.43,0.418,1.4672,17.21,4.2083,0.9385,8.966,11.889,84.5306,1.0,0.123,122,7
10,Science,Science/Class-10/Chapter-11-Electricity.md,2331.32,9.25,0.5676,1.7297,21.62,4.3196,0.9487,8.623,12.349,33.1875,0.0,0.2162,37,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,2667.59,10.25,0.6585,1.6585,21.95,4.7616,0.9762,8.076,12.88,8.1875,0.0,0.2195,41,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,2066.51,15.75,0.8095,1.6349,26.98,5.32,0.9844,9.942,13.919,18.6875,0.75,0.1905,63,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,2494.44,20.5,0.4634,1.3902,17.07,5.0545,0.9111,9.59,11.127,0.25,1.0,0.0732,41,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,3025.4,7.5,0.7,1.4,23.33,4.849,0.9375,4.05,4.333,38.25,0.0,0.0333,30,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,2307.43,17.5,0.6571,1.5429,22.86,4.6337,0.9722,9.636,12.714,12.25,1.0,0.1429,35,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,2442.55,12.67,0.5526,1.5263,18.42,4.2657,0.95,7.621,10.33,21.5556,0.6667,0.1316,38,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,2866.95,10.0,0.7,1.4,25.0,4.1418,0.9524,5.025,8.0,1.0,0.5,0.1,20,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,3156.78,18.0,0.5,1.6667,19.44,4.874,0.9474,11.487,14.978,4.0,0.0,0.1944,36,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,794.05,14.0,0.7857,1.625,17.86,4.9221,0.9655,9.24,12.743,13.5,0.0,0.1786,56,4
10,Science,Science/Class-10/Chapter-11-Electricity.md,2051.5,13.33,0.75,1.575,27.5,4.9657,0.9756,8.325,12.333,29.5556,0.3333,0.175,40,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,436.6,12.5,0.8,1.72,20.0,4.4361,0.8621,10.361,17.8,6.25,0.5,0.32,25,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,238.31,12.0,0.8056,1.5,5.56,3.8621,0.9474,7.05,12.578,20.6667,0.3333,0.1944,36,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,1516.21,8.56,0.5844,1.4156,24.68,4.5615,0.939,4.667,6.539,31.8025,0.1111,0.0779,77,9
10,Science,Science/Class-10/Chapter-11-Electricity.md,320.08,24.5,0.5714,1.4286,10.2,3.5428,0.98,11.017,13.882,2.25,1.0,0.102,49,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,922.95,8.6,0.4651,1.4419,19.77,4.3069,0.9149,5.09,8.556,37.64,0.2,0.1279,86,10
10,Science,Science/Class-10/Chapter-11-Electricity.md,3822.47,8.6,0.5814,1.7674,34.88,5.4561,0.9773,8.698,12.742,7.84,0.0,0.2326,43,5
10,Science,Science/Class-10/Chapter-11-Electricity.md,1650.2,15.0,0.4889,1.6667,17.78,4.2896,0.9783,10.057,16.667,88.6667,1.0,0.2667,45,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,1852.56,14.0,0.6143,1.4714,18.57,4.4963,0.9722,7.389,10.171,133.2,0.2,0.1143,70,5
10,Science,Science/Class-10/Chapter-11-Electricity.md,1998.55,33.0,0.8182,1.697,27.27,4.8425,1.0,17.304,22.897,0.0,2.0,0.2424,33,1
10,Science,Science/Class-10/Chapter-11-Electricity.md,1821.65,13.33,0.6,1.675,10.0,4.6124,0.8696,10.155,14.333,91.5556,0.3333,0.225,40,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,1684.42,16.67,0.72,1.64,22.0,4.7164,0.9434,10.652,15.467,30.8889,0.6667,0.22,50,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,477.27,11.0,0.9091,1.5,18.18,4.3463,0.88,6.985,11.673,121.0,0.5,0.1818,22,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,1891.7,7.82,0.5465,1.6395,27.91,5.011,0.9348,7.018,11.034,21.6033,0.0909,0.1977,86,11
10,Science,Science/Class-10/Chapter-11-Electricity.md,1843.97,6.6,0.6667,1.3636,27.27,4.5835,0.9706,3.153,3.852,17.84,0.2,0.0303,33,5
10,Science,Science/Class-10/Chapter-11-Electricity.md,6734.84,8.33,0.6,1.68,44.0,5.7586,1.0,7.484,8.133,1.5556,0.0,0.12,25,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,1469.57,23.0,0.7826,1.3913,21.74,4.0109,1.0,9.797,12.678,0.0,1.0,0.087,23,1
10,Science,Science/Class-10/Chapter-11-Electricity.md,1542.29,12.0,0.7083,1.875,33.33,4.6323,0.96,11.41,19.8,0.0,0.0,0.375,24,2
10,Science,Science/Class-10/Chapter-11-Electricity.md,1197.87,30.0,0.7,1.6667,23.33,4.0438,0.9677,16.167,22.667,0.0,1.0,0.2667,30,1
10,Science,Science/Class-10/Chapter-11-Electricity.md,3373.17,15.33,0.5652,1.6304,28.26,4.9449,0.902,10.279,11.351,38.8889,0.3333,0.1304,46,3
10,Science,Science/Class-10/Chapter-11-Electricity.md,558.29,24.0,0.875,1.625,12.5,4.1664,0.96,13.335,19.6,0.0,0.0,0.25,24,1
